-0.4095725016136844,-0.09808986511564768,0.8060483233222077
-0.4056190364590331,-0.15805242250742674,0.852636858814605
-0.4063896046721532,-0.22280935403316834,0.8715348887909313
-0.4039305021540822,-0.18219646854308455,0.8725790112397515
-0.4024160417389387,0.04651058557269417,0.9271156271775028
-0.08162986642795714,-0.004151536572468723,0.8283229048748669
-0.06744541605700834,0.0028112433825977796,0.8801914384267632
-0.05653713802030608,-0.0661999103530251,0.902926393376385
-0.16997674073086672,0.15662236115315273,0.6627548730842124
-0.22244784607394263,-0.12821860779485966,0.6664026772577708
-0.23720808552549807,-0.12172829510684523,0.7356683756327613
-0.2823490184262706,-0.11654503121705302,0.7194280763968279
-0.14049035426444395,0.06769000055288925,0.8086809566828673
-0.11536817227518535,-0.1941497358727504,0.8151868901089186
-0.10518607184048376,-0.1308036123341274,0.820390596808018
-0.0853992728980561,-0.10714750565050384,0.8154217025655461
-0.42134106786748143,-0.07508397244238484,0.9600788339416194
-0.3416645133415161,-0.08156933813051358,0.9699208914834491
-0.2953042919860124,-0.08811625113935911,0.9752524279683997
-0.22936420608448663,-0.04293310417795089,0.9104229337601655
-0.16815585329459798,0.11679991433303771,0.9410256887933635
-0.4017857051914087,-0.2816899529453066,0.9276278783458572
-0.677429315176117,-0.017117698965348486,1.1465404414480176
-0.7389760860383909,-0.04036319055185307,1.2794890620353159
-0.748646664023186,-0.09437557895143528,1.3463941421452867
-0.6900409189465048,-0.20399952033658178,1.4287991574487195
-0.5622695100244495,-0.18617101263137964,1.326154557521989
-0.4866635074916499,-0.11300395813653866,1.2954278772514192
-0.45836492715576665,-0.03391806261846436,1.302154826760794
-0.47249852761462546,0.005310648826816387,1.3521522424137058
-0.5285112330963055,-0.34798897306574106,1.3286974467054298
-0.41354397501048856,0.14864235265167408,1.176497019170136
